id,학생 글,Sum score,Elo creativity,Elo depth,Elo coherence,Elo grammar,Creativity score,Depth score,Coherence score,Grammar mistake count,Answer,Plagiarism score,Story score,Best similarity ID,Best similarity score,without_stt_accuracy_score,without_stt_empty_score,without_stt_prosody_score,without_stt_toatal_score,with_stt_accuracy_score,with_stt_empty_score,with_stt_prosody_score,with_stt_toatal_score,transcribed
el172_8,"Hi ! I'm Edwin and today I'm going to talk about my 
favorite subject in school. 
My favorite subject in school is PE, or Physical Education. I love PE because it is so much fun and exciting. 
I enjoy exercising and PE class gives me the chance 
to do that while having a great time.
 In PE,  we play many different games like basketball,
baseball, and soccer. We also do running and jumping rope, which are some of my favorite activities. 
Every day is different, and that makes it exciting because you never know what we will do next.
 I always look forward to PE because it's a break from sitting in class, and I get to move around and stay active. 
  Also, my PE teacher is very kind and caring. She always makes sure everyone is included and having fun. 
We even get to learn new games that I didn't know before, which is really cool. 
  This is why  I love PE class. It's a time to be active, have fun with friends, and learn something new every day.",34.96958650189749,1172.7962770332722,978.3694759159418,898.1333432217634,1465.7899441322004,8,6,5,0,"Hi ! I'm Edwin and today I'm going to talk about my 
favorite subject in school. 
My favorite subject in school is PE, or Physical Education. I love PE because it is so much fun and exciting. 
I enjoy exercising and PE class gives me the chance 
to do that while having a great time.
 In PE,  we play many different games like basketball,
baseball, and soccer. We also do running and jumping rope, which are some of my favorite activities. 
Every day is different, and that makes it exciting because you never know what we will do next.
 I always look forward to PE because it's a break from sitting in class, and I get to move around and stay active. 
  Also, my PE teacher is very kind and caring. She always makes sure everyone is included and having fun. 
We even get to learn new games that I didn't know before, which is really cool. 
  This is why  I love PE class. It's a time to be active, have fun with friends, and learn something new every day.",LOW,20,el477_7,0.239240672947897,78.97180466180467,93.54,81.37666666666667,84.62949044282378,57.63626371112784,93.54,72.725,74.63375457037594,"I had it and today I'm going to talk about my favorite subject in school. My favorite subject in school is P.E. A physical education. I love P.E. Because it is so much fun and exciting, I enjoy exercise and P.E. Class gives me the chance to do that. Why? Having a great time in P.E will play well. My different games like basketball, baseball and soccer. Me also, my running and jumping rough which are some of my favorite activities every day is different and that makes it exciting because you never know what we will do next, I always look I'm looking forward to it because it's a break from sitting in class and I get to move around and stay active. Also, my favorite teacher is very kind and caring. She always makes sure everyone is inclusive and having fun. We even get to learn New game?"
el698_8,"Should people eat breakfast?
Mostly all people in the world eat breakfast. Or they eat brunch. However some people state that it is okay to skip breakfast. I believe we shouldn't.
These reasons that I want to say would state why we should eat breakfast. First energy, second focusing, and lastly for hungriness.
First, people need energy in the morning when people wake up.  But, some people doze off and have a little bit of energy. When we wake up we have plenty of energy, but when we doze off we get cut off energy. So we need breakfast to fill up our energy and to wake up.
 Second we need breakfast to focus. If we don’t eat any food our heads might be filled with only food thoughts! So if we take a test, we might fail it. We might get bad grades. Small things cause big trouble in the future.
 Lastly we might suffer from hungriness. If we get hungry in school we mostly say, “Teacher, I’m hungry!”. Then the teacher would be annoyed. But, if it happens several times the teacher would be mad. Also it can disturb other classmates. It is okay to be hungry when it is close to lunch time but if  not then no.
In conclusion, we should eat breakfast. It is because of energy loss, loss of focus, and we might suffer from hungriness. These are bad because we might get scolded from our teacher or parents. We need to eat breakfast because of these reasons. It might be bad if we don’t eat breakfast.",34.22958693803598,1004.2849540442304,1159.8678320885354,988.3737395858597,1106.6266664040347,6,6,4,6,"Should people eat breakfast?
Mostly all people in the world eat breakfast. Or they eat brunch. However some people state that it is okay to skip breakfast. I believe we shouldn't.
These reasons that I want to say would state why we should eat breakfast. First energy, second focusing, and lastly for hungriness.
First, people need energy in the morning when people wake up.  But, some people doze off and have a little bit of energy. When we wake up we have plenty of energy, but when we doze off we get cut off energy. So we need breakfast to fill up our energy and to wake up.
 Second we need breakfast to focus. If we don’t eat any food our heads might be filled with only food thoughts! So if we take a test, we might fail it. We might get bad grades. Small things cause big trouble in the future.
 Lastly we might suffer from hungriness. If we get hungry in school we mostly say, “Teacher, I’m hungry!”. Then the teacher would be annoyed. But, if it happens several times the teacher would be mad. Also it can disturb other classmates. It is okay to be hungry when it is close to lunch time but if  not then no.
In conclusion, we should eat breakfast. It is because of energy loss, loss of focus, and we might suffer from hungriness. These are bad because we might get scolded from our teacher or parents. We need to eat breakfast because of these reasons. It might be bad if we don’t eat breakfast.",LOW,0,el613_8,0.2225708997225425,86.24126835534157,95.85,82.125,88.07208945178053,87.12751679976745,95.85,83.64782608695651,88.87511429557465,"Should people eat breakfast? Mostly all people in the world eat breakfast, or they eat lunch. however, some people state that it is okay to just eat breakfast, I believe we shouldn't. These reasons that I want to say was they why we should eat breakfast. First, energy, second, 배과생활, and last, for 한꺼번에. First, people eat energy in the morning when people wake up, but some people those up and have a little bit of energy. When we wake up, we have plenty of energy, but when we those up, we가 cut off energy. So we need breakfast to fill up our energy until we wake up. second, we need breakfast to focus. If we don't eat any food, our ham might be full of only food though. So if we 제가 탔, we might fail it. We might get back race. Small things cause big trouble in the future. Last, we might suffer from hungry. If we get hungry in school, we must say, teacher, I'm hungry, but then the teacher will be annoyed, but if it happens several times, the teacher will be mad. Also, it can disturb other classmates. It is okay to be hungry when it's close to lunch time, but not the know. In conclusion, we should eat breakfast. It is because of energy loss, loss of focus, and we myself are hungry. These are bad because we might get schooled from our teacher's parents. We need to eat breakfast because of these reasons. It might be bad if we don't eat breakfast."
el281_8,"Ji Suyeon’s Speech
Hello! My name is Ji Suyeon and my English name is Bella.
Today, I will tell you about four of my favorite things.
First, I love my piano the most. It is big and brown with black and white keys and glitter. It sounds beautiful and it is fun to learn how to play.
Second, I have a nice basketball. It is orange, white, yellow and black with glitter. I have fun bouncing it while running and jumping. It is great exercise.
Next, I have wonderful drawings that I made. I drew many pictures of people, like my teacher, and cats. My mom loves my drawings because they are bright and colorful.
Last, I have an interesting English book. It is called “The Magic Treehouse”. It’s about a boy and his sister who go back in time. This book helps me to learn about history and English.
I really want to show you all of my favorite things.
Thank you for listening to my speech.

",33.10370481991862,1141.697312123542,969.7643512603815,889.4286631150534,1520.919630817676,6,5,5,0,"Ji Suyeon’s Speech
Hello! My name is Ji Suyeon and my English name is Bella.
Today, I will tell you about four of my favorite things.
First, I love my piano the most. It is big and brown with black and white keys and glitter. It sounds beautiful and it is fun to learn how to play.
Second, I have a nice basketball. It is orange, white, yellow and black with glitter. I have fun bouncing it while running and jumping. It is great exercise.
Next, I have wonderful drawings that I made. I drew many pictures of people, like my teacher, and cats. My mom loves my drawings because they are bright and colorful.
Last, I have an interesting English book. It is called “The Magic Treehouse”. It’s about a boy and his sister who go back in time. This book helps me to learn about history and English.
I really want to show you all of my favorite things.
Thank you for listening to my speech.

",LOW,20,el603_7,0.3225213853490864,83.63705069440364,95.61,76.8,85.34901689813455,65.35237493987493,95.61,73.57083333333333,78.17773609106942,"Hello everyone, my name is 주스앨렐라, English name Bella. Today, I'm going to tell you about my favorite things. First, I love the piano the most, speak and play, the white is angry, it's so beautiful and it's fun to learn how to play. second, I have an 아이스크림, it's always white and yellow and very clean. I have a fun mountain, it's quite lonely and jumpy, it is great exciting. Next, I have a wonderful drawing that I made. I draw many pictures of people like my teacher and cat. My 엄마는 좋아해, because they are black and many colors. Last, I have an interesting English book. It's called a magic tree house. It's about a boy and his sister who go back in time. This book helps me to learn about history and English. I really want to show you about my favorite day, thank you for listening to my speech."
el139_7,"My Daily Routine

Hello, I’m So Min Bang. I’m 8 years old. Today, I will tell you about all of the things that I do when I am not at school. I like to make cookies. I make lemon cookies with my dad. They are so yummy. I do my homework everyday because I am a good student.  When I have free time, I read comic books, listen to music, and paint pictures. I can paint colorful pictures of my family very well.
I also play board games and table tennis. I play with my mom and dad. I like to win.

 Hooray hooray! School’s out for the day! Time to go home. Come with me. Let’s go home and play. Hooray hooray!

Let’s play a board game. Let’s watch TV and listen to music. Choose a comic book and let’s read it together. It’s so fun! There are so many things to do after I do my homework. And it is more fun to do them with friends and family.

Thank you for listening.
",32.37327683990503,1065.5654670928288,1024.8483699211567,981.4181352407878,1502.1544592431917,7,6,5,1,"My Daily Routine

Hello, I’m So Min Bang. I’m 8 years old. Today, I will tell you about all of the things that I do when I am not at school. I like to make cookies. I make lemon cookies with my dad. They are so yummy. I do my homework everyday because I am a good student.  When I have free time, I read comic books, listen to music, and paint pictures. I can paint colorful pictures of my family very well.
I also play board games and table tennis. I play with my mom and dad. I like to win.

 Hooray hooray! School’s out for the day! Time to go home. Come with me. Let’s go home and play. Hooray hooray!

Let’s play a board game. Let’s watch TV and listen to music. Choose a comic book and let’s read it together. It’s so fun! There are so many things to do after I do my homework. And it is more fun to do them with friends and family.

Thank you for listening.
",LOW,20,el265_7,0.4192446924069922,83.27011269527573,95.12,79.20500000000001,85.8650375650919,74.44666476493452,95.12,78.91363636363637,82.82676704285696,"My favorite, hello, I'm 손빵, I'm 8일 로, today I'll tell you about all of the things that I do and I'm not as good. I like to make cookies, I make 라면 cookies with my dad. They are so yummy, I do my homework every day because I am a good student. When I am free time, I write comic books, listen to music and paint pictures. I can paint colorful pictures of my family very well. I also play board games and table tennis. I play with my mom and dad, I like to wait, hurry, hurry, school's out for the day, time to go home, come with me, let's go home and play, hurry, hurry, let's play over again. Let's watch TV and listen to music, choose a comic book and let's read it together. It's a fun, there are so many things to do after I do my homework, and it is more fun to do that. With friend and family, thank you for listening."
el694_8,"Hello everyone my name is Aurora.
Today I want to tell you about two things I did during my summer vacation.
First, I went to the water park. I want to the water park with my family.
When we arrived at the water park, we ate breakfast and went inside.
I did some stretching before I went into the water and played with balls. I had ice cream and
hot dogs too. It was really fun.
 
Second, I want to Gwangmyeong Cave. The cave was very cold and dark. But it was very
Interesting because I saw may bats and fish. Also I watched movies and took many pictures.
There was also a video about volcanoes, but it was too scary for me.
I almost ran away.
I had fun during this summer vacation and I already miss my summer. Thank you for listening
to my story.
Bye bye!",32.07810020993361,1190.2271705862925,931.0482672729788,904.436063689297,1215.0541883556411,6,4,4,2,"Hello everyone my name is Aurora.
Today I want to tell you about two things I did during my summer vacation.
First, I went to the water park. I want to the water park with my family.
When we arrived at the water park, we ate breakfast and went inside.
I did some stretching before I went into the water and played with balls. I had ice cream and
hot dogs too. It was really fun.
 
Second, I want to Gwangmyeong Cave. The cave was very cold and dark. But it was very
Interesting because I saw may bats and fish. Also I watched movies and took many pictures.
There was also a video about volcanoes, but it was too scary for me.
I almost ran away.
I had fun during this summer vacation and I already miss my summer. Thank you for listening
to my story.
Bye bye!",LOW,70,el191_9,0.3374432341002268,69.52702584452585,82.67,71.95333333333333,74.71678639261972,65.05738379267791,82.67,69.40555555555557,72.37764644941116,"Hello everyone, my name is 오롤라. Today, I want to tell you about two things I did during my summer vacation. First, I went to the 왈플, I went to the 왈플, with my family, Wendy was at the 왈플, we ate fresh fruits and went inside. I did some 스트레칭 before I went into the water and played with bugs. I had 아이스크림 and 핫도그스톤. It was really fun. Then I went to 광명 cave. The cave was very cold and dark. But it was very interesting because I saw many bats and fish, also I watched movies and took many pictures. There was also a video about 보켓너, but it was too scary for me. I almost ran away. I had fun during the summer vacation and I Already miss my summer. Thank you for listening to my story. Bye Bye."
el154_9,"My home town Gwangju
Hello my name is Oliver. Today
 I am going to tell you about my hometown Gwangju is become more 
beatiful and amazing place to spend my life First of all my hometown has
Family land it's a good place for children to come to Family land 
The blue Dragon train in Family land is scary but it's also fun 
i enjoy ride a hippo sinking boat in the summer.
i'm like Family land. Gwangju Natinal science
Museum has many science experiences and is fun.
There's also making and experimenting 
I ilke science museums too I love watching all the players play at
Gwangju kia champions Field 
Grillde short rib patties are famous in Gwangju 
That's why I like tteok-galbi too we have mudeung mountain 
where you can enjoy mountain climbing and nature.",31.932162571229576,1150.4137284084943,1020.9888295624072,842.9757965920934,747.8202642092505,6,5,3,8,"My home town Gwangju
Hello my name is Oliver. Today
 I am going to tell you about my hometown Gwangju is become more 
beatiful and amazing place to spend my life First of all my hometown has
Family land it's a good place for children to come to Family land 
The blue Dragon train in Family land is scary but it's also fun 
i enjoy ride a hippo sinking boat in the summer.
i'm like Family land. Gwangju Natinal science
Museum has many science experiences and is fun.
There's also making and experimenting 
I ilke science museums too I love watching all the players play at
Gwangju kia champions Field 
Grillde short rib patties are famous in Gwangju 
That's why I like tteok-galbi too we have mudeung mountain 
where you can enjoy mountain climbing and nature.",LOW,30,el704_9,0.2762117765536903,80.14173530173531,90.8,78.41666666666666,83.11946732280066,81.87926680599094,90.8,77.41666666666666,83.36531115755254,"My hometown 광주. Hello, my name is Olivia. Today, I'm going to tell you about my hometown 광주 is become more beautiful and amazing place to spend my life. First of all, my hometown has family land. It's a good place for children to come to family land. The blue dragon train in family land is scary but it's also fun. I enjoy riding a people-sinking boat in the summer. I like Disneyland. 광주 National Science Museum has many science experiences and is fun. They're also making an experiment. I like science museums too. I love watching all the players play too. 광주 기아 챔피언 field. Great German rap parties are famous in Gyeongju, that's why I like the movie too. We have Mudeun Mountain where you can enjoy mountain climbing and 늘칠."
el403_8,"My House
Hello everyone. My name is Joo AH Lee.
Welcome to my house. I love this place more than anywhere in the world. Let me show you around and you will see why my house is great.
First, I have a bedroom.
My teddy bear is in the toy box. 
The pillow is on the bed. It is soft and white. 
My books are on the book shelf.
The mini sofa is behind the bed.
My doll is in the closet.
Next, we have a study room. There is a big desk and I read books here.
The comic books are behind the desk.
Over there is my mom’s bedroom. There is a massage chair in her room.
There is a plant behind the curtains.
I like the plant because it makes our house beautiful and fresh.
There is a bathroom across from the study room and another small bathroom next to my mom’s room.
There is a hallway between the study room and the entrance.

I like my house a lot because it is very comfortable and nice.
Thank you for listening.
",30.24789071863393,1051.9231840008586,963.3331187086872,1143.0316992951252,1692.7371394765748,5,4,5,0,"My House
Hello everyone. My name is Joo AH Lee.
Welcome to my house. I love this place more than anywhere in the world. Let me show you around and you will see why my house is great.
First, I have a bedroom.
My teddy bear is in the toy box. 
The pillow is on the bed. It is soft and white. 
My books are on the book shelf.
The mini sofa is behind the bed.
My doll is in the closet.
Next, we have a study room. There is a big desk and I read books here.
The comic books are behind the desk.
Over there is my mom’s bedroom. There is a massage chair in her room.
There is a plant behind the curtains.
I like the plant because it makes our house beautiful and fresh.
There is a bathroom across from the study room and another small bathroom next to my mom’s room.
There is a hallway between the study room and the entrance.

I like my house a lot because it is very comfortable and nice.
Thank you for listening.
",LOW,20,el275_9,0.5240346320307127,89.83091075591074,88.77,85.48636363636363,88.02909146409145,80.7796712943745,88.77,83.97222222222223,84.50729783886557,"Hello everyone, my name is Julie. Welcome to my house. I love this place more than anywhere in the world. Let me show you around and you will see my house is great. First, I have a bedroom. My 테디벨 is in the toy box. The 필요 is on the bed. It is soft and white. My books are on the book shops. The mini 소파 is behind the bed. My dog is in the closet. Next, we have a 서드룸. There is a big desk and I read books here. The comic books are behind the desk. Over there is my mom's bedroom. There is a 마사 chair in a room. There is a plan behind the curtains. I love the plan, because it makes our house beautiful and fresh. There is a bathroom across from the storage room and another small bathroom next to my mom's bedroom. There is a hurry between the storage room and the answers. I like my house a lot because it is very comfortable and nice. Thanks for listening."
el550_9,"Hello, my name is Viki, and I'm 10 years old. Today, I'd like to introduce my family.
First, let me tell you about my mom. She's incredibly kind and always makes the most delicious meals for us.
Next is my dad. He's very friendly, and I enjoy spending time with him. I eat delicious food with him and watch TV together.
Now, let me introduce my pet. His name is Moca. And he is lizard. He is my special pet. And he absolutely loves to eat food! In fact, he's probably the most popular member in my family. He also comforts me when I'm feeling down.
That's the end of my family introduction. Thank you for listening, and goodbye!
",28.91472546313487,1141.0518642122693,897.953700542979,928.6085717328294,1419.1539479619946,6,4,5,1,"Hello, my name is Viki, and I'm 10 years old. Today, I'd like to introduce my family.
First, let me tell you about my mom. She's incredibly kind and always makes the most delicious meals for us.
Next is my dad. He's very friendly, and I enjoy spending time with him. I eat delicious food with him and watch TV together.
Now, let me introduce my pet. His name is Moca. And he is lizard. He is my special pet. And he absolutely loves to eat food! In fact, he's probably the most popular member in my family. He also comforts me when I'm feeling down.
That's the end of my family introduction. Thank you for listening, and goodbye!
",LOW,30,el610_8,0.4366193689487905,90.81251748251748,72.85,80.78333333333333,81.48195027195028,86.56520562770562,72.85,74.55416666666666,77.98979076479077,"Hello, my name is Viki and I'm 10 years old. Today, I'd like to introduce my family. First, let me tell you about my mom. She is incredibly kind and always makes the most delicious meals for us. Next is my dad. He's very friendly and I enjoy spending time with him. I eat delicious food with him and watch TV together. Now, let me introduce my pet. His name is Morka and he is a lizard. He is my special pet. And he absolutely loves to eat food. In fact, he's probably the most popular member in my family. He also comforts me when I'm feeling down. That's the end of my favorite introduction. Thank you for listening and goodbye."
el399_41,"My Favorite Animal

Hello, everyone!
Today, I want to talk about my favorite animal. My favorite animal is the dog. Dogs are very friendly and smart. They can run fast and love to play with people. Some dogs are big, and some are small. I like small dogs because they are cute and easy to carry.

Dogs help people in many ways. Some dogs help blind people by guiding them. Others help farmers by taking care of sheep. Dogs also make people happy because they love to cuddle and give lots of love.

I hope one day I can have my own dog. I would take good care of it and play with it every day. Thank you for listening to my speech!",28.588277828533172,1031.2478316934578,992.7864135340224,943.8336839533056,1492.2995950290235,6,5,5,0,"My Favorite Animal

Hello, everyone!
Today, I want to talk about my favorite animal. My favorite animal is the dog. Dogs are very friendly and smart. They can run fast and love to play with people. Some dogs are big, and some are small. I like small dogs because they are cute and easy to carry.

Dogs help people in many ways. Some dogs help blind people by guiding them. Others help farmers by taking care of sheep. Dogs also make people happy because they love to cuddle and give lots of love.

I hope one day I can have my own dog. I would take good care of it and play with it every day. Thank you for listening to my speech!",LOW,0,el265_7,0.3256831770628567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
el526_9,"원고제출 김다은

Hello, my name is Da Eun it is pleasure to meet you.
Today I want to introduce my favorite food which is Tteokbokki.
Tteokbokki is the food that I really love to eat.
I will tell you how to make Tteokbokki today.
Before you make, you need some ingredients such as rice cake,
fish cake and red pepper sauce.
To make Tteokbokki you need to have a pot.
Here are the steps, you should follow
First, put water in the pot and boil.
Second, put red pepper sauce in the water and add some sugar and red pepper powder.
When the water starts to boil, you can add rice cake and fish cake.
Lastly, you can put some boiled eggs and scalion to make it more delicious.
If you don't like spicy food, you can put cheese on the top.
So, this is my special recipe to make Tteokbokki.
Isn't it easy
You should follow my recipe to make Tteokbokki
Thank you for listening.",27.66258958464855,1076.4757807006338,950.9531672679346,922.7770495696792,1305.4640854545714,5,4,4,3,"원고제출 김다은

Hello, my name is Da Eun it is pleasure to meet you.
Today I want to introduce my favorite food which is Tteokbokki.
Tteokbokki is the food that I really love to eat.
I will tell you how to make Tteokbokki today.
Before you make, you need some ingredients such as rice cake,
fish cake and red pepper sauce.
To make Tteokbokki you need to have a pot.
Here are the steps, you should follow
First, put water in the pot and boil.
Second, put red pepper sauce in the water and add some sugar and red pepper powder.
When the water starts to boil, you can add rice cake and fish cake.
Lastly, you can put some boiled eggs and scalion to make it more delicious.
If you don't like spicy food, you can put cheese on the top.
So, this is my special recipe to make Tteokbokki.
Isn't it easy
You should follow my recipe to make Tteokbokki
Thank you for listening.",LOW,0,el552_9,0.2317018033515016,84.03766227644904,90.34,78.85624999999999,84.41130409214968,59.416666666666664,90.34,71.3,73.68555555555555,"Hello, my name is 다은, it is pleasure to meet you. Today, I want to introduce my favorite food which is 떡볶이. 떡볶이 is the food that I would love to eat. I will tell you how to make 떡볶이 today. Before you make, you need some ingredients such as red cake, fish cake and red pepper sauce. To make 떡볶이, you need to have a pot. Here are the steps you should follow first. Water in the pot and 보일. second, put red pepper sauce in the water and add some sugar and red pepper powder. When the water starts to 보일, you can add rice cake and fish cake. Lessonally, you can put some more eggs and onions to make it more delicious. If you don't like spicy food, you can put cheese on the top. So this is my special recipe to make 떡볶이. Isn't it easy? You should follow my recipe to make 떡볶이. Thank you for listening."
el704_9,"Hello everyone. I'm Ain. I'm 10 years old.
My favorite to visit is Disney-land in LA.
I want to tell you, why I selected this place.
First it was my first abroad travel with my family.
The second, there is the wonderful rides and food in Disney-land.
The third reason is that got to buy a aladdin character doll for my best friend.
And last reason is that my favorite character mickey mouse.
I had fun and great memories that will last forever from Disney-land.
I would never forgot that is why Disney-land is my favorite place.
When I remember that, I feel happy.
Thank you for listening.",27.0984220035102,1123.883404359493,911.0070931694588,986.0821463596236,1061.5313487977996,6,4,4,5,"Hello everyone. I'm Ain. I'm 10 years old.
My favorite to visit is Disney-land in LA.
I want to tell you, why I selected this place.
First it was my first abroad travel with my family.
The second, there is the wonderful rides and food in Disney-land.
The third reason is that got to buy a aladdin character doll for my best friend.
And last reason is that my favorite character mickey mouse.
I had fun and great memories that will last forever from Disney-land.
I would never forgot that is why Disney-land is my favorite place.
When I remember that, I feel happy.
Thank you for listening.",LOW,60,el154_9,0.2762117765536903,83.30666599973323,72.19,80.9857142857143,78.82746009514918,73.18785796105384,72.19,73.43333333333334,72.93706376479572,"Hello everyone, I'm 아인, I'm 10 years old. My favorite visit is Disneyland in LA. I want to tell you why I selected this place. First, it was my first 앞으로 travel with my family. The second? There is the wonderful white and food in Disneyland. The sad reason is that I got to buy a lot of character though for my best friend. The sad reason is that my favorite character, Mickey Mouse. I had fun and great memories. I will last forever from Disneyland. I would never forget. That is why Disneyland is my favorite place. When I remember that, I feel happy. Thank you for listening."
el454_9,"My Little Jobs




Hello, my name is Lily. I am 10years old and  I am in the 3rd grade. Today, I am going to talk about my little jobs. To begin with, I get up at 7 o'clock in the morning. Then, I make my bed because it is my job to keep my own room clean. Next, I brush my hair and teeth before going to school. I always like to help my mom around the house so, I set up the table for breakfast. Of course, I also help do the dishes after we eat breakfast together. Then, I pack my school bag by myself and go to school. After school, I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I even read a lot of books at home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep in my room. I am glad I can do all my little jobs by myself.",27.07277353226539,978.1435540314818,1027.8850137602255,904.9970407399352,1426.416174195198,6,6,5,2,"My Little Jobs




Hello, my name is Lily. I am 10years old and  I am in the 3rd grade. Today, I am going to talk about my little jobs. To begin with, I get up at 7 o'clock in the morning. Then, I make my bed because it is my job to keep my own room clean. Next, I brush my hair and teeth before going to school. I always like to help my mom around the house so, I set up the table for breakfast. Of course, I also help do the dishes after we eat breakfast together. Then, I pack my school bag by myself and go to school. After school, I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I even read a lot of books at home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep in my room. I am glad I can do all my little jobs by myself.",LOW,30,el559_8,0.9767515943793496,84.90109268096884,88.05,80.1,84.35036422698961,83.75839325670152,88.05,78.19285714285715,83.33375013318623,"Hello, my name is Lily, I am 10 years old and I am in the third grade. Today, I am going to talk about my little 자세. To begin with, I get up at 7 o'clock in the morning, then I make my bed because it is my 저 to 기말을 늦게 해. Next, I brush my hair and teeth before going to school. I always like to have my 마을 around the house, so I sit at the table for breakfast. Of course, I also have to do the dishes after we eat breakfast together. Then I will get my school bag by myself and go to school. After school? I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I often read a lot of books at home on my free time. Finally, after telling my parents good night, I lie in my bed and go to sleep in my room. I am glad I can do all my 일 just by myself."
el559_8,"My Little Jobs
Hello, my nane is Oliver. I am 10 years old and I am in the 3rd grade. Today, I am going to talk about my little jobs. To begin with, I get up at 7 o'clock in the morning. Then, I make my bed because it is my job to keep my own room clean. Next, I brush my hair and teeth before going to school. I always like to help my mom around the house so, I set up the table for breakfast. Of course, also help do the dishes after we eat breakfast together. Then, I pack my school bag by myself and go to school. After school, I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I even read a lot of books at home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep in my room. I am glad I can do all my little jobs by myself.",25.285856618001805,952.6131936194024,1016.2432625819353,880.1326751494103,1487.2239541088502,6,6,5,3,"My Little Jobs
Hello, my nane is Oliver. I am 10 years old and I am in the 3rd grade. Today, I am going to talk about my little jobs. To begin with, I get up at 7 o'clock in the morning. Then, I make my bed because it is my job to keep my own room clean. Next, I brush my hair and teeth before going to school. I always like to help my mom around the house so, I set up the table for breakfast. Of course, also help do the dishes after we eat breakfast together. Then, I pack my school bag by myself and go to school. After school, I make sure to do all my homework for the day. I do my best to study well because I want to make my parents proud of me. I even read a lot of books at home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep in my room. I am glad I can do all my little jobs by myself.",LOW,40,el454_9,0.9767515943793496,88.54706052461471,88.64,80.30000000000001,85.82902017487157,86.62611915886463,88.64,80.22857142857143,85.16489686247868,"My little jobs. Hello, my name is Olivia, I am 10 years old and I am in the 3rd grade. Today I am going to talk about my little jobs to begin with, I get up at 7 o'clock in the morning, then I make my bed because it is my job to keep my own room clean. I brush my hair and teeth before going to school. I always like to help my mom around the house so I set up the table for breakfast. Of course, I also help the dishes after we eat breakfast together. Then I pack my school bag by myself and go to school. After school I make sure to do all my homework for the day, I do my best to study well because I want to make my parents proud of me. I even read a lot of books. At home on my free time. Finally, after greeting my parents good night, I lay in my bed and go to sleep on my room. I am glad I can do all my little jobs."
el265_7,"Hello everyone. I’m Sophia. I’m 8 years old.
Today, I will tell you about all of the things that I like.
I like to make cookies. I make delicious chocolate cookies. You should try them.  
Next, I like to play games. I always play Nintendo on the weekend with my sister. We play Nintendo sports and Minecraft together.
I like dogs because they’re so cute. I really want a pet dog but my mom says I can’t have one yet. I really want a small, white dog. 
I like to watch TV. My favorite show is ‘We Bare Bears’. It is so funny. I also listen to music when I have free time. I enjoy listening to all kinds of music.
Of course, I love food. My favorite foods are pizza and spaghetti. My dream is to be a cook, so I want to learn how to make pizza and spaghetti. I usually eat cereal for breakfast. It is easy to make.

Most of all, I love my family. They are so nice and we do so much together. They help me with my homework everyday and listen to me when I want to talk.

Thank you for listening. Bye! 


",24.044878762970605,1055.9011991941736,879.2187186095834,964.0557071715008,1507.4754461246312,6,4,5,1,"Hello everyone. I’m Sophia. I’m 8 years old.
Today, I will tell you about all of the things that I like.
I like to make cookies. I make delicious chocolate cookies. You should try them.  
Next, I like to play games. I always play Nintendo on the weekend with my sister. We play Nintendo sports and Minecraft together.
I like dogs because they’re so cute. I really want a pet dog but my mom says I can’t have one yet. I really want a small, white dog. 
I like to watch TV. My favorite show is ‘We Bare Bears’. It is so funny. I also listen to music when I have free time. I enjoy listening to all kinds of music.
Of course, I love food. My favorite foods are pizza and spaghetti. My dream is to be a cook, so I want to learn how to make pizza and spaghetti. I usually eat cereal for breakfast. It is easy to make.

Most of all, I love my family. They are so nice and we do so much together. They help me with my homework everyday and listen to me when I want to talk.

Thank you for listening. Bye! 


",LOW,20,el139_7,0.4192446924069922,91.81745243551966,94.93,85.46190476190475,90.73645239914148,89.76945145497778,94.93,87.75,90.81648381832592,"Hello everyone, I'm 소피아, I'm 8 years old. Today, I will tell you about all of the things that I like. I like to make cookies, I make delicious 초콜릿 쿠키, you should try them. Next, I like to play games. I always play 닌텐도 on the weekends with my sister. We play 닌텐도, sports and minecraft together. I like dogs, because they're so cute. I really want a pet dog, but my 마음 says I cannot yet, I really want a small white dog. I like to watch TV, my favorite show is Wee Bear Bear. It is so fun, I also listen to music when I have free time, I enjoy listening to all kinds of music. Of course, I love food. My favorite fruits are pizza and spaghetti. My dream is to be a cook. So I want to learn how to make pizza and spaghetti. I usually eat syrup for breakfast. It is easy to make. Most of all, I love my family. They are so nice and we do so much together. They help me with my homework every day and listen to me when I want to talk. Thank you for listening. Bye."
